ID,LIMIT_BAL,SEX_Male,MARRIAGE,AGE,DEFAULT_JULY,ED_Graduate School,ED_High School,ED_Others,ED_University,ED_Unknown,AVG_BILL_AMOUNT,AVG_PAY_STATUS,AVG_PAY_AMOUNT
27109,50000.0,1,2,36,0,0,1,0,0,0,25621.0,1.3333333333333333,1332.6666666666667
2907,170000.0,1,1,36,0,0,0,0,1,0,65472.666666666664,0.0,2883.1666666666665
15495,60000.0,1,2,25,0,0,0,0,1,0,42307.833333333336,0.8333333333333334,5309.0
27616,30000.0,0,2,23,0,0,0,0,1,0,1714.6666666666667,-1.0,1482.5
11880,80000.0,1,1,37,1,0,0,0,1,0,42416.666666666664,1.3333333333333333,1341.3333333333333
26137,30000.0,0,2,44,0,0,0,0,1,0,5719.666666666667,-2.0,5922.833333333333
23978,60000.0,0,2,24,1,0,1,0,0,0,46323.5,0.0,1422.6666666666667
227,20000.0,1,1,41,0,1,0,0,0,0,15815.166666666666,0.0,3597.8333333333335
13600,210000.0,0,2,43,0,0,0,0,1,0,163884.66666666666,0.0,9032.833333333334
11513,50000.0,1,1,47,0,0,1,0,0,0,15217.5,0.0,976.3333333333334
14141,450000.0,1,1,37,0,1,0,0,0,0,20118.666666666668,-2.0,23428.833333333332
19998,90000.0,0,2,25,0,0,1,0,0,0,11340.166666666666,0.0,2323.3333333333335
8476,300000.0,0,2,26,0,0,0,0,1,0,39074.166666666664,0.0,1825.8333333333333
4352,50000.0,1,2,23,1,0,1,0,0,0,2558.5,-0.3333333333333333,666.6666666666666
25690,290000.0,0,2,28,0,1,0,0,0,0,32917.666666666664,0.0,3351.8333333333335
4293,580000.0,0,1,34,1,0,0,0,1,0,454357.8333333333,0.5,23435.833333333332
10239,710000.0,0,2,32,0,0,0,1,0,0,286245.8333333333,0.0,8583.333333333334
12081,290000.0,0,2,34,0,0,0,0,1,0,269085.6666666667,0.0,10036.666666666666
16944,360000.0,0,1,45,1,1,0,0,0,0,585.0,-0.3333333333333333,390.0
26623,200000.0,0,1,31,0,0,0,0,1,0,144821.5,0.5,5837.0
11352,30000.0,0,1,29,1,0,1,0,0,0,29636.0,1.6666666666666667,1528.3333333333333
7125,80000.0,0,2,24,0,0,1,0,0,0,13629.166666666666,2.0,874.1666666666666
18700,80000.0,1,2,25,0,1,0,0,0,0,25.0,-2.0,5134.5
7774,20000.0,1,2,24,1,0,1,0,0,0,14349.333333333334,0.3333333333333333,1027.5
9457,360000.0,0,2,29,1,1,0,0,0,0,0.0,-2.0,0.0
20166,30000.0,1,1,51,0,0,1,0,0,0,9430.333333333334,-0.3333333333333333,699.3333333333334
3713,30000.0,1,2,37,1,0,0,0,1,0,29337.833333333332,-0.16666666666666666,6161.833333333333
9681,230000.0,0,2,30,1,0,0,0,1,0,2098.5,-0.5,1371.5
14891,350000.0,0,2,28,1,0,1,0,0,0,0.0,-2.0,0.0
24135,500000.0,1,1,53,0,1,0,0,0,0,11815.833333333334,-2.0,12230.5
16350,260000.0,0,2,30,0,0,1,0,0,0,2681.5,-1.0,3312.8333333333335
11097,60000.0,0,1,25,1,0,1,0,0,0,47198.666666666664,0.0,2850.0
11475,70000.0,0,2,24,0,0,1,0,0,0,5731.833333333333,-0.16666666666666666,898.3333333333334
2967,320000.0,1,1,47,0,1,0,0,0,0,6031.0,-1.0,4588.666666666667
7049,210000.0,0,1,50,1,1,0,0,0,0,105.0,-1.0,90.0
18917,20000.0,1,2,36,0,1,0,0,0,0,2489.1666666666665,-1.0,166.66666666666666
28404,290000.0,1,1,46,0,1,0,0,0,0,2642.3333333333335,-1.3333333333333333,2304.0
12470,10000.0,1,2,26,1,0,0,0,1,0,2090.5,-0.3333333333333333,789.8333333333334
22642,80000.0,1,2,33,0,1,0,0,0,0,57002.166666666664,0.0,1016.6666666666666
9594,400000.0,0,2,29,0,1,0,0,0,0,6075.333333333333,0.0,1333.3333333333333
185,140000.0,0,1,31,1,1,0,0,0,0,115262.83333333333,0.6666666666666666,6668.666666666667
5470,20000.0,0,2,25,0,1,0,0,0,0,429.5,-0.6666666666666666,429.5
1186,160000.0,1,2,29,0,0,0,0,1,0,115469.66666666667,0.0,4300.5
2358,350000.0,1,1,50,0,1,0,0,0,0,241928.16666666666,0.0,13587.0
28671,140000.0,0,2,31,0,1,0,0,0,0,746.8333333333334,-1.0,660.3333333333334
23289,90000.0,0,2,23,0,0,1,0,0,0,46389.333333333336,-0.5,18912.166666666668
6645,210000.0,0,1,44,0,1,0,0,0,0,50548.333333333336,0.0,8071.333333333333
23319,50000.0,1,2,25,0,0,0,0,1,0,7321.0,-0.5,4279.5
2462,80000.0,1,2,25,0,1,0,0,0,0,962.5,-0.5,687.5
21696,140000.0,0,2,23,0,0,0,0,1,0,14716.0,0.0,2024.5
29500,30000.0,0,3,54,0,0,0,0,1,0,6863.666666666667,-1.0,4191.166666666667
10931,110000.0,0,2,35,0,0,0,0,1,0,116939.66666666667,0.0,4100.166666666667
2988,110000.0,1,1,54,1,0,0,0,1,0,58310.333333333336,2.0,2450.0
6900,30000.0,0,2,24,0,0,0,0,1,0,27318.5,0.3333333333333333,1479.1666666666667
16689,240000.0,0,2,36,0,0,1,0,0,0,1371.6666666666667,-1.1666666666666667,2091.6666666666665
4206,50000.0,0,1,49,1,0,1,0,0,0,32782.166666666664,-0.3333333333333333,8333.333333333334
20995,20000.0,0,1,30,0,0,0,0,1,0,18545.833333333332,0.0,1629.6666666666667
13564,170000.0,1,1,53,0,1,0,0,0,0,17196.833333333332,0.0,769.3333333333334
15506,270000.0,1,2,27,0,0,0,0,1,0,65105.0,0.0,35166.666666666664
20837,360000.0,0,2,28,0,1,0,0,0,0,299.1666666666667,-1.0,313.0
8246,200000.0,0,1,24,0,1,0,0,0,0,153590.83333333334,0.0,5690.333333333333
18926,150000.0,0,2,30,1,1,0,0,0,0,144473.33333333334,0.0,4381.166666666667
16653,470000.0,1,2,27,0,1,0,0,0,0,159238.83333333334,0.0,7192.333333333333
21866,40000.0,1,2,31,0,1,0,0,0,0,33245.0,0.0,1544.0
14258,180000.0,0,2,42,0,0,1,0,0,0,82379.0,0.0,10418.5
23828,30000.0,1,1,40,0,0,0,0,1,0,9056.833333333334,0.16666666666666666,503.3333333333333
15415,110000.0,0,1,32,1,1,0,0,0,0,42803.666666666664,0.5,2100.0
10700,170000.0,1,1,28,0,0,0,1,0,0,87282.5,-0.5,7059.5
16304,60000.0,0,2,32,1,1,0,0,0,0,19252.0,0.8333333333333334,1051.8333333333333
2985,50000.0,1,2,30,0,1,0,0,0,0,30331.666666666668,0.6666666666666666,5216.666666666667
5901,420000.0,1,1,54,0,1,0,0,0,0,6213.0,-0.3333333333333333,2921.6666666666665
3226,40000.0,0,1,53,1,0,0,0,1,0,6981.333333333333,0.6666666666666666,773.8333333333334
27508,150000.0,0,1,42,1,0,0,0,1,0,3870.3333333333335,-1.0,3982.8333333333335
24997,360000.0,0,2,31,0,1,0,0,0,0,21413.166666666668,-2.0,22274.833333333332
4460,140000.0,0,2,29,0,0,0,0,1,0,43904.833333333336,0.0,22734.833333333332
6315,80000.0,0,1,36,0,1,0,0,0,0,1703.8333333333333,-1.0,1871.6666666666667
4070,30000.0,0,1,52,0,1,0,0,0,0,8061.0,0.16666666666666666,5554.0
7154,200000.0,0,2,39,0,1,0,0,0,0,267.0,-1.6666666666666667,267.0
18301,590000.0,0,1,29,1,0,0,0,1,0,1101.1666666666667,-1.1666666666666667,731.1666666666666
17615,120000.0,0,2,25,1,0,0,0,1,0,0.0,-1.5,166.16666666666666
2752,500000.0,0,1,53,0,0,0,0,1,0,54983.166666666664,-0.8333333333333334,33886.5
4458,50000.0,1,1,44,0,0,0,0,1,0,1261.0,-1.0,1261.0
26880,240000.0,1,2,46,0,0,0,0,1,0,51826.666666666664,0.0,3000.0
12445,400000.0,0,1,48,0,1,0,0,0,0,2360.8333333333335,0.0,3167.0
1975,50000.0,1,1,39,0,0,0,0,1,0,12385.0,0.0,694.1666666666666
16365,80000.0,1,1,31,0,0,1,0,0,0,0.0,-1.5,0.0
2415,30000.0,0,2,27,0,0,0,0,1,0,27967.0,0.16666666666666666,5736.833333333333
24673,20000.0,0,1,31,1,0,1,0,0,0,16754.0,0.5,690.3333333333334
13213,80000.0,0,1,34,0,0,0,0,1,0,68284.0,0.3333333333333333,3521.8333333333335
5665,250000.0,0,1,43,0,0,0,1,0,0,688.3333333333334,-2.0,698.0
9748,50000.0,1,2,39,0,0,0,0,1,0,48958.166666666664,0.0,1923.0
7827,390000.0,0,2,37,0,0,0,0,1,0,281192.6666666667,0.0,10371.5
15004,180000.0,0,1,35,0,0,0,0,1,0,7894.666666666667,-1.0,6187.833333333333
15973,130000.0,1,1,48,0,0,1,0,0,0,34889.166666666664,-0.8333333333333334,12896.166666666666
2638,120000.0,1,2,34,0,1,0,0,0,0,160.0,-0.3333333333333333,591.6666666666666
5678,200000.0,0,2,42,1,1,0,0,0,0,1323.1666666666667,-1.0,1524.0
12631,30000.0,0,1,23,0,0,0,0,1,0,27128.333333333332,0.3333333333333333,2032.6666666666667
598,280000.0,0,2,32,0,1,0,0,0,0,13837.333333333334,-1.0,9407.5
7395,140000.0,1,2,36,1,0,0,0,1,0,62731.333333333336,0.0,2916.6666666666665
13765,100000.0,0,2,33,0,1,0,0,0,0,3134.0,0.3333333333333333,1424.3333333333333
26645,360000.0,0,2,53,0,0,0,0,1,0,1581.5,-1.0,739.6666666666666
21469,360000.0,1,2,27,0,1,0,0,0,0,4145.5,-0.6666666666666666,2604.6666666666665
29083,140000.0,1,2,32,0,1,0,0,0,0,37960.833333333336,1.3333333333333333,2239.8333333333335
11948,30000.0,0,1,47,0,0,0,0,1,0,34426.5,0.0,1297.5
26593,290000.0,0,2,30,0,0,0,0,1,0,3999.8333333333335,-2.0,4061.8333333333335
12649,20000.0,1,2,26,1,0,0,0,1,0,12603.333333333334,2.5,1333.3333333333333
6160,220000.0,1,1,34,0,0,0,0,1,0,135048.66666666666,0.0,6033.333333333333
28559,340000.0,0,2,43,0,0,0,0,1,0,112921.66666666667,0.3333333333333333,4657.333333333333
19198,50000.0,1,2,22,1,0,1,0,0,0,23967.0,0.16666666666666666,1278.1666666666667
20940,10000.0,1,2,25,0,0,0,0,1,0,615.3333333333334,-1.0,535.1666666666666
10278,210000.0,0,2,23,0,0,0,0,1,0,14242.166666666666,0.0,4868.166666666667
29538,340000.0,0,1,48,0,0,0,0,1,0,170147.16666666666,0.0,23250.0
243,60000.0,0,1,47,1,0,0,0,1,0,28984.0,1.3333333333333333,1950.0
15540,50000.0,0,2,46,0,0,1,0,0,0,19122.5,0.0,1521.1666666666667
9692,130000.0,1,2,33,1,1,0,0,0,0,2495.8333333333335,-0.6666666666666666,1415.8333333333333
22990,50000.0,0,2,24,0,0,0,0,1,0,21558.166666666668,0.0,1433.3333333333333
10890,50000.0,0,1,24,0,0,0,0,1,0,25658.5,0.0,1316.6666666666667
9791,80000.0,0,2,26,0,0,0,0,1,0,72009.66666666667,0.3333333333333333,2916.6666666666665
20621,200000.0,1,1,38,1,0,0,0,1,0,101828.66666666667,1.3333333333333333,4250.0
4532,80000.0,0,1,41,0,0,0,0,1,0,50819.333333333336,0.3333333333333333,1975.3333333333333
23325,460000.0,1,2,34,0,1,0,0,0,0,354877.6666666667,0.0,17888.166666666668
18,210000.0,0,1,40,0,1,0,0,0,0,2525.3333333333335,-2.0,113.33333333333333
28192,500000.0,0,2,41,0,0,0,0,1,0,3906.8333333333335,-2.0,2994.6666666666665
20415,50000.0,0,2,23,0,1,0,0,0,0,25030.0,0.0,2157.0
12870,130000.0,0,1,38,1,1,0,0,0,0,21952.833333333332,-1.0,666.6666666666666
4111,120000.0,0,2,33,0,0,0,0,1,0,0.0,-2.0,0.0
5495,430000.0,1,1,34,0,1,0,0,0,0,7972.5,-1.0,7390.666666666667
1957,60000.0,0,1,41,1,0,0,0,1,0,48298.166666666664,0.6666666666666666,1983.5
23727,380000.0,0,2,29,0,1,0,0,0,0,217021.83333333334,0.0,8113.333333333333
19363,80000.0,0,2,30,0,0,0,0,1,0,0.0,-1.5,0.0
9942,140000.0,1,1,34,0,0,0,0,1,0,35635.0,0.0,5666.666666666667
2274,140000.0,1,1,28,1,0,0,0,1,0,103066.0,0.0,3755.6666666666665
4481,360000.0,1,1,46,0,0,0,0,1,0,966.6666666666666,-1.5,12812.166666666666
16699,260000.0,1,2,27,0,1,0,0,0,0,6995.833333333333,-0.8333333333333334,6288.666666666667
18273,360000.0,1,2,26,0,0,0,0,1,0,76409.0,-0.16666666666666666,14085.666666666666
13909,140000.0,1,1,43,0,1,0,0,0,0,1488.8333333333333,-1.0,1488.8333333333333
9353,50000.0,0,2,40,0,0,1,0,0,0,7488.333333333333,0.0,744.8333333333334
1368,50000.0,0,1,49,1,0,1,0,0,0,25030.666666666668,-0.3333333333333333,900.0
23307,30000.0,0,2,31,1,0,0,0,1,0,28842.5,1.3333333333333333,1095.3333333333333
11649,260000.0,0,1,54,0,0,0,0,1,0,22837.5,-0.3333333333333333,20916.5
23949,50000.0,0,1,34,0,0,0,0,1,0,17088.0,0.3333333333333333,3757.0
19204,110000.0,1,1,39,0,0,0,0,1,0,55692.666666666664,0.0,2119.8333333333335
18495,60000.0,0,1,44,0,0,0,0,1,0,35108.5,0.0,2755.6666666666665
7211,50000.0,1,2,22,0,0,1,0,0,0,0.0,-1.5,0.0
4268,80000.0,1,2,27,0,0,0,0,1,0,12437.0,-0.6666666666666666,6729.0
20241,10000.0,1,1,50,0,0,1,0,0,0,7929.333333333333,1.1666666666666667,1083.3333333333333
10839,150000.0,1,2,44,0,0,1,0,0,0,59916.166666666664,0.0,14444.833333333334
11549,30000.0,0,2,23,1,0,0,0,1,0,28961.833333333332,1.8333333333333333,1000.0
14697,290000.0,1,2,34,0,1,0,0,0,0,1179.3333333333333,-1.1666666666666667,1782.0
25266,280000.0,1,1,36,0,1,0,0,0,0,5522.333333333333,-2.0,5114.5
19650,140000.0,1,2,29,0,1,0,0,0,0,119121.5,0.0,3988.3333333333335
24810,50000.0,1,1,41,0,0,1,0,0,0,40623.833333333336,0.0,1338.3333333333333
3078,350000.0,0,2,53,0,0,0,0,0,0,16832.166666666668,-1.0,16246.0
26413,110000.0,0,2,23,0,0,0,0,1,0,44639.833333333336,0.0,3416.6666666666665
12769,380000.0,0,2,31,0,1,0,0,0,0,115770.33333333333,-1.1666666666666667,54567.5
29652,50000.0,1,2,50,0,1,0,0,0,0,16499.833333333332,-0.5,8227.0
11158,50000.0,1,2,45,0,1,0,0,0,0,34844.666666666664,0.0,2363.3333333333335
19055,20000.0,0,2,24,1,1,0,0,0,0,10987.0,0.5,5102.333333333333
28461,240000.0,1,1,38,1,0,0,0,1,0,2210.5,-0.16666666666666666,832.8333333333334
4913,400000.0,1,2,28,0,1,0,0,0,0,108723.66666666667,-0.3333333333333333,87975.5
956,240000.0,0,1,43,0,0,0,0,1,0,164.83333333333334,-1.1666666666666667,156.0
11524,160000.0,0,2,28,0,1,0,0,0,0,1413.8333333333333,-2.0,1372.5
21150,130000.0,0,2,31,0,0,0,0,1,0,101277.83333333333,0.0,3966.6666666666665
26205,90000.0,0,1,49,0,0,1,0,0,0,8354.333333333334,-0.16666666666666666,2200.8333333333335
23559,20000.0,0,2,27,0,0,0,0,1,0,17649.333333333332,0.0,1055.1666666666667
24502,220000.0,0,2,36,0,1,0,0,0,0,1985.3333333333333,-1.1666666666666667,1051.8333333333333
23719,50000.0,0,2,25,0,0,0,0,1,0,23990.0,-0.3333333333333333,5214.666666666667
18132,100000.0,0,1,30,1,1,0,0,0,0,904.6666666666666,-0.8333333333333334,905.8333333333334
3703,20000.0,0,1,42,1,0,0,0,1,0,17587.833333333332,0.3333333333333333,1089.3333333333333
23261,250000.0,1,2,31,1,1,0,0,0,0,2055.5,-2.0,2353.6666666666665
21146,50000.0,0,2,35,0,0,0,0,1,0,15802.5,0.0,1175.0
20696,230000.0,1,1,39,0,1,0,0,0,0,660.0,-1.0,660.0
19428,500000.0,1,1,39,0,1,0,0,0,0,10455.833333333334,-0.3333333333333333,35099.833333333336
17594,50000.0,1,1,38,0,0,1,0,0,0,36779.5,0.0,1317.0
13972,190000.0,1,1,50,1,1,0,0,0,0,72967.83333333333,2.0,2833.3333333333335
5719,210000.0,0,1,31,0,1,0,0,0,0,132374.5,0.0,8097.666666666667
25065,240000.0,0,1,36,0,1,0,0,0,0,6865.166666666667,-1.0,5633.0
9734,130000.0,1,1,48,0,0,1,0,0,0,9729.166666666666,-0.16666666666666666,6707.0
21854,410000.0,0,1,42,0,0,0,0,1,0,385567.0,0.0,15039.333333333334
9287,160000.0,0,1,58,1,1,0,0,0,0,1804.3333333333333,-2.0,1817.3333333333333
20975,150000.0,1,2,31,0,0,1,0,0,0,10909.333333333334,-1.6666666666666667,5689.833333333333
452,230000.0,0,1,27,0,1,0,0,0,0,114894.0,0.0,7176.333333333333
21089,50000.0,1,2,24,0,0,1,0,0,0,11071.5,-0.6666666666666666,5013.0
22137,210000.0,0,2,36,1,0,1,0,0,0,1797.0,-0.8333333333333334,1797.0
8483,20000.0,0,1,50,1,0,1,0,0,0,17966.833333333332,0.3333333333333333,802.3333333333334
12695,340000.0,1,1,41,1,1,0,0,0,0,5991.0,-1.0,6284.833333333333
14768,230000.0,1,1,32,1,1,0,0,0,0,25.0,-1.3333333333333333,190.0
4165,50000.0,0,2,36,1,0,0,0,1,0,40588.666666666664,0.3333333333333333,1216.6666666666667
2765,60000.0,0,2,48,0,0,1,0,0,0,39539.0,0.3333333333333333,1583.3333333333333
18508,50000.0,0,2,42,1,0,0,0,1,0,18835.833333333332,2.3333333333333335,0.0
3453,490000.0,0,2,41,0,1,0,0,0,0,163977.33333333334,0.0,5357.833333333333
10163,20000.0,1,3,47,0,0,1,0,0,0,18895.0,0.0,1016.6666666666666
20217,320000.0,1,2,28,0,0,0,0,1,0,62088.666666666664,0.0,14442.166666666666
17208,200000.0,1,2,29,0,0,0,0,1,0,129450.5,1.3333333333333333,5500.0
25861,150000.0,0,1,28,1,0,0,0,1,0,2696.6666666666665,-0.8333333333333334,710.0
25994,30000.0,1,1,57,1,1,0,0,0,0,26729.666666666668,1.1666666666666667,1307.1666666666667
5061,150000.0,1,1,49,0,0,1,0,0,0,20774.333333333332,0.0,2785.3333333333335
8623,50000.0,0,1,35,0,0,1,0,0,0,29260.0,0.0,1774.3333333333333
19020,300000.0,0,2,33,0,1,0,0,0,0,3404.6666666666665,-1.0,1089.8333333333333
14783,30000.0,0,2,51,0,0,0,0,1,0,26223.833333333332,0.8333333333333334,972.6666666666666
13840,260000.0,0,1,31,0,0,0,0,1,0,32356.0,-0.6666666666666666,26550.0
19766,90000.0,0,2,31,1,0,0,0,1,0,24954.666666666668,0.6666666666666666,1551.0
15782,420000.0,1,1,60,0,1,0,0,0,0,200346.66666666666,0.0,8547.5
13743,360000.0,1,1,49,0,0,0,0,1,0,1835.8333333333333,0.0,947.0
24213,410000.0,1,1,42,0,1,0,0,0,0,33385.5,0.0,2800.0
25463,30000.0,1,1,45,0,1,0,0,0,0,19121.333333333332,-0.3333333333333333,873.3333333333334
20142,60000.0,1,2,27,0,0,0,0,1,0,59314.166666666664,0.0,2329.0
6069,130000.0,1,1,44,0,0,1,0,0,0,104108.0,0.0,3845.1666666666665
18761,50000.0,1,2,39,0,0,0,0,1,0,14532.166666666666,0.0,1000.1666666666666
19703,270000.0,1,2,32,0,1,0,0,0,0,51796.5,0.0,3333.3333333333335
24099,50000.0,0,2,31,0,0,0,0,1,0,22550.166666666668,0.0,1254.1666666666667
16306,190000.0,1,1,67,0,0,1,0,0,0,190597.66666666666,1.3333333333333333,7063.5
21842,30000.0,1,1,38,0,0,0,0,1,0,22194.5,0.0,4379.666666666667
21444,80000.0,0,1,45,0,0,0,0,1,0,16187.333333333334,0.0,1168.1666666666667
25989,50000.0,0,1,38,0,0,0,0,1,0,662.6666666666666,-1.0,671.8333333333334
10758,160000.0,1,1,51,1,1,0,0,0,0,81177.33333333333,1.1666666666666667,3333.3333333333335
13936,150000.0,0,1,24,0,0,0,0,1,0,3215.0,-0.8333333333333334,3645.1666666666665
23616,50000.0,0,1,56,0,0,0,0,1,0,22583.666666666668,0.0,1233.6666666666667
29439,280000.0,1,2,35,0,0,1,0,0,0,221778.66666666666,0.0,7911.0
18192,30000.0,0,1,25,1,0,0,0,1,0,18914.333333333332,0.3333333333333333,1119.8333333333333
17715,210000.0,0,1,40,0,0,0,0,1,0,2863.1666666666665,-1.6666666666666667,2935.5
19609,50000.0,1,2,28,0,0,0,0,1,0,17358.833333333332,-0.16666666666666666,0.0
24411,210000.0,0,1,40,0,1,0,0,0,0,49600.5,1.1666666666666667,3382.0
27288,340000.0,0,1,33,0,0,0,0,1,0,19867.666666666668,-0.6666666666666666,18367.5
9597,80000.0,0,2,23,0,1,0,0,0,0,25052.5,-0.6666666666666666,609.5
1268,60000.0,1,2,31,0,0,0,0,1,0,55721.333333333336,0.3333333333333333,2356.1666666666665
27077,200000.0,0,2,28,0,1,0,0,0,0,13076.166666666666,0.0,6500.0
28061,220000.0,0,1,43,1,1,0,0,0,0,7139.166666666667,-0.3333333333333333,6803.666666666667
12331,50000.0,1,1,42,0,0,1,0,0,0,24869.333333333332,0.0,1117.3333333333333
8907,50000.0,1,2,41,0,0,0,0,1,0,24357.166666666668,0.0,1800.0
818,180000.0,0,2,24,0,0,1,0,0,0,71704.66666666667,0.0,2306.6666666666665
20660,10000.0,1,2,23,0,0,1,0,0,0,7615.333333333333,0.0,713.8333333333334
4575,260000.0,0,2,27,0,1,0,0,0,0,20259.666666666668,0.0,5334.5
16864,130000.0,1,1,44,1,0,0,0,1,0,49012.666666666664,-0.6666666666666666,23474.666666666668
6438,360000.0,0,1,34,1,1,0,0,0,0,0.0,-2.0,0.0
11838,20000.0,0,2,46,0,0,0,0,1,0,19763.0,5.5,0.0
9097,50000.0,0,2,42,1,1,0,0,0,0,38586.833333333336,1.3333333333333333,2247.8333333333335
21027,170000.0,1,2,34,0,1,0,0,0,0,24827.666666666668,1.1666666666666667,1132.6666666666667
15952,300000.0,0,1,30,0,0,0,0,1,0,11096.5,-0.16666666666666666,6353.666666666667
24635,550000.0,0,2,44,0,1,0,0,0,0,30854.166666666668,-0.5,34211.166666666664
21543,160000.0,0,1,42,0,0,0,0,1,0,0.0,-2.0,0.0
28888,50000.0,1,1,34,0,0,0,0,1,0,34025.333333333336,0.0,1733.3333333333333
6026,230000.0,0,1,31,0,0,0,0,1,0,115049.16666666667,0.0,3203.8333333333335
5688,150000.0,1,1,54,1,1,0,0,0,0,436.3333333333333,-1.6666666666666667,687.8333333333334
12892,250000.0,1,2,27,0,1,0,0,0,0,135652.5,0.0,48811.0
739,20000.0,1,2,50,0,1,0,0,0,0,12284.5,0.0,950.0
5638,60000.0,0,2,27,0,1,0,0,0,0,43137.833333333336,0.0,4522.666666666667
14873,20000.0,0,2,22,0,1,0,0,0,0,3059.3333333333335,-1.6666666666666667,0.0
411,280000.0,0,1,38,0,0,0,0,1,0,15308.666666666666,-0.16666666666666666,13339.166666666666
23235,210000.0,0,2,33,1,0,1,0,0,0,1447.5,-0.8333333333333334,1773.8333333333333
7511,100000.0,0,1,42,0,0,1,0,0,0,1192.5,-1.0,1269.5
22412,310000.0,0,1,35,0,0,0,0,0,1,1725.0,-1.5,0.0
15372,210000.0,1,2,48,0,0,1,0,0,0,84022.66666666667,-0.3333333333333333,5325.0
23833,250000.0,0,1,33,1,0,0,0,1,0,416.6666666666667,-0.6666666666666666,0.0
11963,470000.0,0,1,37,0,1,0,0,0,0,154.0,-1.8333333333333333,5599.5
22786,50000.0,0,1,42,0,0,0,0,1,0,29617.166666666668,0.0,1343.6666666666667
15397,430000.0,1,2,28,0,1,0,0,0,0,364094.8333333333,0.0,32503.166666666668
1715,100000.0,0,2,31,0,0,0,0,1,0,84920.16666666667,0.3333333333333333,3976.3333333333335
17665,50000.0,1,1,54,1,0,0,0,1,0,39641.666666666664,2.0,1477.8333333333333
28794,50000.0,0,1,36,0,0,0,0,1,0,44524.5,1.3333333333333333,1700.6666666666667
26357,210000.0,0,1,39,0,0,0,0,1,0,14088.0,-1.1666666666666667,12348.666666666666
16396,190000.0,0,1,33,0,0,0,0,1,0,-2916.6666666666665,-1.5,0.0
17312,110000.0,0,2,26,0,0,0,0,1,0,45716.5,0.3333333333333333,2034.8333333333333
10352,290000.0,1,1,40,0,1,0,0,0,0,20252.666666666668,0.16666666666666666,2051.8333333333335
3551,50000.0,0,2,43,0,0,0,0,1,0,22879.666666666668,0.0,1636.6666666666667
18692,310000.0,0,1,62,0,0,0,0,1,0,114852.83333333333,0.0,4667.5
8500,290000.0,0,2,31,0,1,0,0,0,0,42033.5,-0.5,15206.666666666666
26414,80000.0,1,1,28,0,0,0,0,1,0,65326.833333333336,1.6666666666666667,2396.3333333333335
1824,360000.0,0,1,52,0,0,0,0,1,0,0.0,-1.5,34.5
22884,80000.0,1,2,26,0,0,0,0,1,0,20327.5,-1.0,475.0
1399,50000.0,1,2,22,0,0,0,0,1,0,43094.5,0.3333333333333333,1431.0
25053,50000.0,1,1,44,0,0,1,0,0,0,17608.333333333332,0.0,1334.8333333333333
16874,100000.0,1,1,52,1,1,0,0,0,0,25024.0,1.1666666666666667,2100.0
11381,200000.0,1,1,40,1,0,0,0,1,0,168685.16666666666,1.5,7028.333333333333
2078,170000.0,0,2,32,1,0,0,0,1,0,6070.666666666667,-0.16666666666666666,6760.333333333333
4417,80000.0,0,2,25,0,0,1,0,0,0,73894.5,0.0,3661.8333333333335
27587,80000.0,0,2,28,0,1,0,0,0,0,73726.33333333333,0.0,3100.0
24118,20000.0,1,2,25,0,0,0,0,1,0,433.3333333333333,2.0,166.66666666666666
1179,210000.0,0,2,32,0,0,0,0,1,0,8913.666666666666,-0.3333333333333333,11453.333333333334
1103,250000.0,0,2,36,0,1,0,0,0,0,135383.33333333334,0.0,5144.166666666667
23768,10000.0,0,2,27,1,1,0,0,0,0,83.16666666666667,-1.6666666666666667,0.0
5489,150000.0,0,2,28,1,1,0,0,0,0,139745.0,1.0,6291.166666666667
4984,440000.0,1,1,62,0,1,0,0,0,0,3792.0,0.16666666666666666,1447.3333333333333
7265,20000.0,0,1,38,1,0,0,0,1,0,0.0,-2.0,0.0
20333,50000.0,1,1,53,0,0,1,0,0,0,34423.0,0.0,1671.3333333333333
8703,90000.0,0,2,35,0,0,1,0,0,0,62062.166666666664,0.0,2573.8333333333335
6651,80000.0,0,2,24,1,0,0,0,1,0,25908.5,2.0,1516.6666666666667
23269,200000.0,0,2,30,0,1,0,0,0,0,126954.33333333333,0.0,19166.666666666668
20991,20000.0,0,2,47,0,0,0,0,1,0,10692.833333333334,-0.6666666666666666,1457.3333333333333
25445,70000.0,0,2,25,0,1,0,0,0,0,10403.666666666666,0.0,973.1666666666666
23032,140000.0,0,1,36,0,0,0,0,1,0,50463.0,0.0,6618.0
8241,50000.0,1,2,27,0,1,0,0,0,0,35385.833333333336,1.0,9933.333333333334
25877,100000.0,1,2,26,0,1,0,0,0,0,82314.66666666667,0.3333333333333333,3083.3333333333335
21808,330000.0,0,2,31,0,1,0,0,0,0,5858.166666666667,-0.16666666666666666,1952.1666666666667
23158,450000.0,0,1,43,0,0,0,0,1,0,9079.166666666666,-2.0,9037.333333333334
2796,120000.0,0,1,42,0,0,0,0,1,0,114547.0,0.0,4506.333333333333
28672,50000.0,1,1,53,0,0,1,0,0,0,25625.833333333332,0.0,1090.5
29785,430000.0,0,1,37,0,0,0,0,1,0,10705.166666666666,0.0,1755.5
2861,300000.0,0,2,36,0,0,0,0,1,0,495.8333333333333,0.0,440.5
